submissionDate,state,totalCases,newCases,totalDeaths,newDeaths
11/19/2020,OR,60873,1204,808,20
04/12/2020,LA,20595,581,840,34
05/11/2020,FSM,0,0,0,0
10/19/2021,LA,753532,581,14388,38
03/24/2021,MN,508541,1310,6866,9
06/12/2020,VA,53869,658,1541,7
07/19/2021,AZ,909282,1034,18117,0
01/31/2022,DC,130888,1071,1289,5
10/28/2021,AZ,1159526,2795,21033,-11
04/02/2020,RI,592,87,12,2
06/24/2020,NJ,170571,339,12995,46
05/24/2021,SC,591154,319,9670,6
09/11/2020,NJ,199929,530,16023,9
09/30/2021,FSM,7,0,0,0
02/14/2021,AZ,797757,1950,14978,30
03/09/2022,DC,135086,0,1324,0
01/24/2022,NJ,2072536,4844,30799,40
05/07/2021,MN,585677,1450,7309,12
01/26/2020,AZ,1,1,0,0
11/27/2021,DC,66510,0,1196,0
02/22/2021,FSM,1,0,0,0
07/30/2021,SC,619243,2268,9946,2
02/14/2020,LA,0,0,0,0
10/06/2020,NJ,215195,740,16147,9
11/30/2021,SC,919443,496,14243,2
02/27/2021,KY,409519,951,7008,14
06/19/2021,KY,460815,155,7871,5
09/23/2020,WY,5169,153,50,1
08/25/2020,FSM,0,0,0,0
06/07/2020,DC,9332,63,489,6
08/20/2021,LA,649915,5922,11918,67
12/29/2020,LA,304485,3946,7397,61
09/18/2020,SC,139038,934,3147,25
12/05/2021,NJ,1272728,3496,28457,5
11/05/2020,OR,47839,790,710,5
07/30/2021,KY,481253,1691,8069,10
04/20/2021,MN,558850,1185,7109,5
07/12/2020,LA,78122,1319,3416,13
09/13/2020,MN,84949,638,1974,3
01/10/2021,WY,46832,113,489,0
04/08/2020,OR,1239,58,38,5
01/05/2022,VA,1202736,15841,15643,12
11/19/2021,AZ,1233146,5070,21886,78
02/16/2021,RI,116091,264,2339,10
02/17/2022,MN,1402439,1815,12100,37
09/22/2020,LA,163253,752,5386,11
05/08/2020,LA,30928,203,2227,19
06/11/2021,RI,144456,27,2721,0
01/14/2022,RI,286123,5496,3175,12
12/10/2020,DC,24098,244,708,4
01/14/2021,KY,323213,4018,5529,53
06/29/2021,OR,208446,224,2770,7
11/29/2020,RI,53367,918,1356,3
05/25/2020,WY,843,5,12,0
10/18/2020,LA,178869,1143,5750,23
10/18/2021,FSM,7,0,0,0
02/23/2021,SC,516050,1009,8342,21
07/03/2020,LA,63289,1728,3278,23
06/14/2021,DC,49179,7,1138,1
02/14/2022,MN,1392731,4330,11990,33
05/04/2020,NJ,128297,1533,7910,39
02/19/2020,RI,0,0,0,0
08/07/2020,KY,37981,713,945,9
12/23/2021,RI,205529,1451,3018,3
07/17/2021,KY,468117,580,7982,0
09/25/2020,MN,95659,1470,2056,10
06/14/2021,MN,603876,116,7610,5
06/08/2021,RI,144352,23,2718,2
05/29/2021,NJ,1015889,255,26201,16
01/24/2022,LA,1076385,16363,15374,50
02/04/2022,AZ,1903412,9077,26530,100
11/14/2020,VA,201961,1161,3800,1
05/15/2020,VA,29683,1011,1002,25
05/23/2021,KY,455086,222,7728,8
03/31/2020,OR,690,84,18,2
07/11/2021,LA,489152,797,10785,2
01/29/2021,AZ,748699,5031,13022,203
03/28/2021,SC,552218,973,9097,17
07/11/2020,KY,21246,669,753,5
09/07/2021,SC,777759,4078,11009,26
03/05/2020,NJ,2,2,0,0
07/10/2020,OR,11454,266,232,2
04/02/2020,VA,2012,306,46,5
01/05/2022,SC,1024169,8550,14744,39
01/31/2020,VA,0,0,0,0
11/28/2021,RI,181592,480,2922,2
07/06/2021,DC,49417,12,1142,1
01/24/2022,AZ,1767302,14750,25624,1
11/10/2020,NJ,278213,4447,16461,21
02/23/2020,KY,0,0,0,0
03/17/2021,DC,42811,81,1044,2
03/24/2021,FSM,1,0,0,0
01/23/2022,AZ,1752552,22922,25623,66
10/14/2020,AZ,227762,902,5772,5
11/13/2021,VA,944138,0,14355,0
04/24/2020,RI,5568,313,202,13
04/02/2021,KY,430472,581,7407,11
09/11/2021,AZ,1045835,3355,19183,36
08/19/2020,FSM,0,0,0,0
03/04/2020,KY,0,0,0,0
03/06/2022,LA,1164620,0,16754,0
03/23/2021,SC,547042,732,8997,3
04/04/2021,RI,132150,337,2621,0
10/12/2020,NJ,220650,627,16175,1
09/11/2021,NJ,1115659,2494,27054,15
05/07/2020,NJ,133685,1753,8801,252
01/24/2021,DC,35301,224,872,2
01/14/2021,DC,32820,220,842,11
07/01/2021,AZ,895347,472,17939,3
04/26/2021,RI,139587,145,2662,3
01/25/2021,NJ,666951,4143,20972,21
06/06/2020,LA,42486,497,2925,13
06/06/2021,FSM,1,0,0,0
03/07/2021,SC,531977,1105,8718,35
09/02/2020,RI,20921,76,1050,1
11/20/2020,VA,215680,2348,3938,26
09/27/2021,DC,60772,189,1174,2
08/12/2021,LA,607228,5287,11462,54
01/03/2021,AZ,556745,17237,9061,0
12/29/2020,OR,111227,682,1449,16
05/29/2020,SC,11323,183,470,12
03/15/2021,NJ,840685,2660,23925,22
10/20/2021,KY,737271,1576,11407,35
10/04/2020,SC,151795,804,3444,34
08/31/2021,LA,689700,2476,12535,44
05/08/2020,DC,5899,245,304,19
02/24/2020,VA,0,0,0,0
08/11/2021,DC,51853,127,1149,0
01/24/2022,WY,137873,2504,1601,0
04/30/2020,KY,4711,210,264,8
01/25/2020,LA,0,0,0,0
01/22/2021,RI,104353,881,2077,7
12/15/2021,FSM,7,0,0,0
09/10/2020,RI,21570,74,1066,5
09/04/2020,RI,21082,98,1054,0
01/24/2020,NJ,0,0,0,0
07/18/2020,AZ,141304,2781,2730,147
05/12/2020,SC,7855,139,336,7
10/28/2021,WY,102403,491,1174,0
01/30/2022,DC,129817,0,1284,0
05/30/2021,AZ,881089,623,17628,0
01/10/2021,VA,403386,4530,5393,10
05/10/2020,DC,6272,170,323,12
05/28/2020,RI,13527,179,677,22
03/28/2022,NJ,2195963,643,33217,6
01/28/2022,FSM,7,0,0,0
12/15/2020,AZ,424686,4137,7422,64
12/07/2020,LA,252136,1013,6607,23
11/25/2021,SC,916788,761,14220,32
04/09/2021,OR,169338,543,2440,1
08/13/2021,KY,512570,3375,8278,26
08/21/2020,AZ,196972,620,4688,4
03/19/2021,VA,603745,1563,10104,12
01/28/2020,MN,0,0,0,0
08/11/2020,AZ,188800,1215,4199,45
05/16/2021,SC,588390,489,9631,18
03/26/2021,KY,426794,599,7345,11
03/24/2022,VA,1665096,1003,19610,24
10/06/2021,KY,715322,2525,10886,31
05/21/2021,VA,672793,481,11097,23
01/29/2020,VA,0,0,0,0
06/26/2021,SC,597757,180,9832,3
10/25/2020,KY,100450,1120,1939,27
11/03/2021,FSM,7,0,0,0
02/20/2022,RI,336565,151,3397,0
12/16/2021,AZ,1326908,2911,23344,20
08/11/2020,KY,40305,1010,981,7
03/11/2020,LA,8,7,0,0
04/04/2020,FSM,0,0,0,0
10/24/2021,AZ,1149824,1484,20862,11
11/29/2021,DC,66857,347,1196,0
03/10/2020,KY,4,2,0,0
06/21/2021,NJ,1021308,126,26377,3
02/21/2020,KY,0,0,0,0
09/04/2021,KY,605701,4937,9119,65
05/02/2021,NJ,1000010,1198,25600,12
11/26/2020,SC,213563,1712,4324,6
07/02/2021,WY,62445,92,747,0
05/27/2021,FSM,1,0,0,0
12/01/2021,DC,67047,135,1196,0
03/21/2021,AZ,836878,488,16745,12
01/06/2022,VA,1221036,18300,15651,8
08/19/2021,NJ,1067758,2022,26731,10
05/11/2020,SC,7716,107,329,3
07/01/2021,LA,482035,568,10748,10
03/03/2020,NJ,0,0,0,0
05/25/2021,NJ,1014579,389,26124,24
03/03/2022,OR,696003,680,6686,34
02/25/2022,AZ,1975252,1773,27931,55
05/15/2020,MN,14240,0,692,1
04/22/2021,AZ,856451,647,17221,22
05/11/2020,RI,10277,222,430,8
10/13/2021,NJ,1175915,1746,27653,29
03/02/2021,OR,156037,250,2225,13
05/01/2021,NJ,998812,1589,25588,34
12/24/2020,VA,327993,4078,4820,29
05/12/2020,OR,3358,72,130,0
03/28/2022,SC,1468755,115,17586,1
02/03/2022,SC,1406160,5322,15765,139
08/07/2021,RI,148062,240,2743,1
09/20/2021,SC,834131,2961,11763,28
12/03/2020,AZ,346689,5445,6821,82
02/17/2021,MN,475379,758,6458,10
09/05/2020,NJ,197486,367,15985,7
06/09/2020,RI,14792,40,808,9
11/20/2021,NJ,1230366,2199,28250,7
04/20/2021,RI,137984,312,2653,3
05/04/2020,VA,19492,0,684,0
12/14/2021,NJ,1311119,4397,28613,24
07/10/2021,NJ,1025788,311,26501,5
04/13/2020,DC,1955,80,52,2
03/26/2022,FSM,7,0,0,0
05/12/2021,DC,48336,54,1115,2
07/23/2021,SC,608636,1253,9918,3
06/20/2020,RI,15511,79,895,2
09/12/2021,WY,81429,393,879,0
08/09/2020,DC,12753,100,591,1
11/25/2021,MN,891099,0,9406,0
08/16/2021,KY,520053,2042,8348,25
10/16/2021,OR,349852,1086,4169,8
06/08/2020,OR,4922,114,164,0
11/27/2020,OR,70832,826,885,3
02/23/2021,VA,568946,1907,7807,149
03/03/2022,SC,1463914,402,16974,30
04/21/2020,KY,3043,101,189,13
11/18/2021,WY,109083,425,1347,0
12/12/2021,MN,956779,0,9996,0
11/01/2020,FSM,0,0,0,0
10/07/2021,FSM,7,0,0,0
10/05/2021,DC,61863,72,1179,1
02/12/2022,DC,132820,0,1309,0
07/13/2021,MN,606870,386,7720,3
12/06/2020,WY,36317,376,257,0
12/07/2020,RI,63010,1152,1444,17
02/20/2022,NJ,2158300,2900,32701,54
07/30/2021,NJ,1038171,1119,26595,5
12/22/2020,VA,319133,4651,4760,55
03/22/2021,MN,506376,1152,6850,0
07/30/2020,MN,54464,772,1640,6
05/11/2021,DC,48282,87,1113,3
11/26/2020,KY,176805,3395,2949,49
03/03/2021,NJ,799476,3691,23449,128
03/21/2020,SC,174,52,1,0
03/26/2022,AZ,1997037,0,28883,0
12/02/2021,FSM,7,0,0,0
11/07/2021,FSM,7,0,0,0
03/02/2020,MN,0,0,0,0
01/26/2021,VA,488553,5227,6228,54
09/08/2020,MN,81868,260,1921,7
02/13/2020,KY,0,0,0,0
10/01/2021,SC,862959,2845,12605,96
04/06/2020,AZ,2456,187,65,1
08/24/2021,DC,54031,133,1155,0
02/11/2021,LA,417415,2728,9239,27
02/13/2020,WY,0,0,0,0
11/12/2021,OR,378174,1802,4750,20
09/03/2020,SC,125489,829,2801,35
03/25/2022,NJ,2193470,1176,33203,8
07/27/2021,WY,64623,172,776,10
11/18/2020,RI,43669,1233,1282,6
03/04/2020,OR,3,0,0,0
04/11/2021,OR,170568,483,2440,0
05/30/2020,OR,4185,54,153,2
01/08/2021,AZ,596627,11661,9938,197
12/04/2020,AZ,352372,5683,6885,64
12/18/2021,DC,71219,0,1206,0
06/06/2020,MN,27886,385,1197,16
09/04/2020,VA,125727,948,2677,15
12/15/2021,MN,971667,2217,10142,54
10/25/2021,AZ,1149982,158,20861,-1
10/29/2020,SC,175269,861,3875,34
02/08/2020,AZ,1,0,0,0
02/17/2020,NJ,0,0,0,0
03/05/2022,KY,1303842,707,14843,13
05/15/2021,FSM,1,0,0,0
05/24/2020,WY,838,25,12,0
04/28/2020,OR,2385,31,99,7
06/18/2021,FSM,1,0,0,0
01/03/2022,KY,889466,4201,12976,22
05/12/2020,NJ,140851,814,9508,198
01/14/2022,MN,1138246,11549,11111,32
10/09/2020,NJ,218227,991,16164,3
03/06/2020,VA,0,0,0,0
02/04/2021,AZ,772253,4420,13752,176
11/02/2021,AZ,1173340,2350,21149,-6
01/27/2022,NJ,2092109,6724,31208,115
03/01/2021,FSM,1,0,0,0
05/14/2020,RI,10886,215,468,6
08/18/2020,AZ,194990,916,4529,23
02/16/2021,DC,39131,130,982,2
08/19/2021,SC,678977,3360,10229,43
03/30/2022,NJ,2198339,1369,33230,5
03/09/2021,AZ,828425,563,16326,-2
02/26/2020,FSM,0,0,0,0
03/10/2021,MN,493013,905,6773,9
05/23/2020,NJ,153379,390,11081,96
09/09/2020,NJ,198924,389,16009,13
12/17/2020,FSM,0,0,0,0
09/14/2021,NJ,1121089,2038,27101,22
04/13/2020,KY,2123,75,116,9
05/04/2021,MN,581335,995,7267,11
02/15/2021,LA,420394,503,9325,33
10/02/2020,DC,15423,65,629,1
03/19/2021,AZ,835655,423,16691,46
10/22/2021,AZ,1145196,3074,20821,51
12/05/2020,NJ,396180,5924,17306,51
03/07/2020,AZ,5,2,0,0
05/01/2020,SC,6190,203,211,12
11/09/2020,FSM,0,0,0,0
09/10/2021,MN,666496,2037,7985,13
09/13/2021,RI,158384,211,2801,4
06/18/2020,NJ,168795,425,12800,31
01/29/2021,RI,108952,634,2148,10
12/24/2021,MN,996224,0,10440,0
08/29/2021,DC,54986,275,1159,0
06/20/2020,KY,14403,259,624,5
02/08/2020,NJ,0,0,0,0
09/18/2021,MN,682431,818,8079,3
02/22/2021,WY,53900,105,662,0
02/22/2021,OR,153134,316,2155,0
03/08/2022,OR,698127,352,6772,29
06/03/2020,RI,14275,73,742,10
11/09/2021,KY,758700,1709,11815,11
11/23/2020,MN,276500,6343,3321,24
06/23/2021,FSM,1,0,0,0
08/30/2020,KY,53580,531,1187,10
05/23/2021,RI,143742,60,2704,0
03/31/2020,AZ,1289,132,24,4
08/02/2020,NJ,184719,350,15836,6
01/30/2020,MN,0,0,0,0
01/31/2020,LA,0,0,0,0
05/11/2020,OR,3286,58,130,3
08/06/2020,FSM,0,0,0,0
10/26/2020,RI,29525,183,1183,1
02/08/2021,FSM,1,0,0,0
09/16/2021,NJ,1126322,2958,27148,26
12/07/2021,VA,988147,2850,14838,40
12/28/2021,LA,806850,4313,14978,8
12/08/2021,DC,68262,128,1197,0
06/24/2020,RI,15690,54,911,6
04/09/2021,KY,433942,683,7459,10
01/12/2022,DC,118802,1216,1240,3
04/22/2021,RI,138636,369,2659,2
08/26/2021,WY,72995,467,835,0
03/05/2022,VA,1647027,0,19005,0
02/24/2022,LA,1161957,831,16582,25
08/19/2021,RI,151074,308,2751,4
03/21/2020,RI,71,13,0,0
08/26/2021,NJ,1081954,2054,26807,11
08/18/2020,VA,109019,736,2410,13
03/27/2022,RI,342335,0,3438,0
01/01/2022,AZ,1389708,8220,24354,125
03/14/2021,WY,55163,0,691,0
02/04/2022,NJ,2126230,3023,31868,99
07/05/2021,MN,605754,47,7705,1
02/20/2021,FSM,1,0,0,0
03/24/2020,FSM,0,0,0,0
11/19/2020,MN,249906,7863,3138,72
04/29/2021,NJ,995482,2359,25529,20
07/04/2021,AZ,896960,442,17979,4
07/10/2021,FSM,5,0,0,0
02/21/2022,MN,1404662,0,12131,0
06/18/2021,SC,596544,201,9799,2
09/16/2021,VA,827197,4212,12242,35
03/04/2021,WY,54685,69,682,0
10/28/2020,WY,12146,340,77,0
07/17/2020,OR,13802,293,254,5
08/11/2020,OR,21774,286,368,11
06/23/2021,DC,49284,9,1141,0
05/30/2020,LA,39682,775,2785,19
05/26/2020,VA,40249,907,1281,45
02/04/2022,DC,131543,0,1293,0
09/10/2020,OR,28654,183,497,3
09/30/2021,LA,740533,872,13949,49
11/26/2021,RI,180622,205,2916,0
03/15/2020,LA,101,68,2,2
09/06/2021,NJ,1104439,1951,26952,4
12/14/2021,SC,934109,715,14451,16
04/26/2020,KY,3994,202,238,9
04/15/2020,LA,21951,433,1103,90
11/22/2020,WY,28169,759,176,0
10/10/2021,RI,166528,239,2854,1
09/28/2021,NJ,1150246,1888,27380,34
07/23/2020,DC,11571,42,581,1
07/14/2021,LA,492840,1936,10808,10
03/22/2022,FSM,7,0,0,0
12/06/2021,KY,803577,1326,12242,19
06/06/2020,VA,50681,1284,1472,12
03/31/2021,VA,620802,1826,10269,17
12/28/2021,RI,211988,2405,3046,5
12/07/2020,FSM,0,0,0,0
09/25/2021,RI,162473,321,2825,3
08/27/2021,OR,268401,3191,3115,20
04/07/2021,NJ,937979,4243,24749,49
08/16/2020,VA,107421,730,2385,3
04/14/2021,VA,641626,1415,10529,19
04/03/2020,KY,1102,151,42,10
07/24/2021,DC,50035,62,1146,0
09/13/2020,LA,158390,1281,5235,33
03/29/2020,AZ,919,146,17,2
04/10/2021,NJ,950103,3599,24859,33
03/24/2021,VA,610263,1559,10147,4
11/24/2021,VA,962472,1781,14616,19
10/22/2020,LA,181904,772,5799,9
10/29/2020,KY,106808,1845,2018,17
01/22/2021,LA,380255,1937,8483,41
08/30/2020,OR,26554,261,458,4
04/02/2022,VA,1670636,0,19720,0
09/11/2020,MN,82716,467,1949,13
06/12/2021,OR,204865,278,2729,3
02/18/2022,NJ,2155400,2307,32647,38
03/16/2021,KY,420749,623,7237,4
04/16/2021,LA,451955,479,10282,9
11/13/2020,NJ,290156,4016,16522,27
02/27/2022,KY,1298203,474,14751,12
02/10/2020,RI,0,0,0,0
11/27/2021,AZ,1262574,3655,22224,47
08/12/2020,OR,22022,248,375,7
03/12/2022,RI,340096,184,3422,1
12/03/2021,KY,798599,2906,12191,22
03/28/2021,NJ,896652,4509,24389,7
09/17/2021,VA,830847,3650,12274,32
06/16/2021,NJ,1020326,283,26357,12
04/20/2020,WY,428,2,2,0
01/30/2020,NJ,0,0,0,0
12/02/2021,AZ,1276955,4012,22383,33
02/09/2021,NJ,728304,3576,22103,92
01/23/2022,OR,570892,0,5936,0
11/11/2021,VA,942837,1466,14321,27
10/27/2021,DC,63990,71,1187,0
02/14/2021,KY,395450,1093,6712,28
05/28/2020,VA,42533,1132,1358,20
01/29/2021,FSM,1,0,0,0
12/19/2020,RI,75351,767,1634,14
01/06/2021,KY,292659,4798,5154,48
06/22/2021,SC,597072,71,9811,3
06/11/2021,WY,61114,102,725,0
08/11/2020,WY,3073,31,29,1
11/24/2020,WY,29959,528,202,0
03/02/2020,SC,0,0,0,0
08/23/2020,DC,13590,56,604,0
11/02/2021,DC,64541,71,1193,2
03/07/2022,RI,339213,75,3419,2
01/27/2020,DC,0,0,0,0
12/25/2020,NJ,501543,5403,18595,51
02/27/2021,AZ,816332,1179,15967,70
04/30/2021,LA,458581,685,10382,6
01/20/2022,DC,126675,488,1264,1
07/31/2021,MN,612908,207,7763,2
12/11/2021,NJ,1299601,4596,28568,25
02/14/2022,AZ,1953168,2685,27181,1
10/22/2021,VA,916504,1749,13708,40
04/04/2021,OR,166882,402,2392,1
08/21/2021,KY,541059,3927,8510,38
03/04/2021,SC,528153,1390,8626,40
09/12/2020,VA,133814,874,2724,2
08/08/2021,OR,229035,1068,2897,4
07/07/2020,NJ,175137,322,15281,52
11/29/2020,VA,237836,1893,4062,4
03/10/2021,AZ,829255,830,16404,78
02/16/2022,VA,1619853,3090,17947,69
08/28/2021,OR,270232,1831,3128,13
04/19/2020,WY,426,3,2,0
02/08/2021,KY,385697,999,6532,37
03/02/2020,LA,0,0,0,0
03/08/2021,LA,434289,504,9758,10
10/06/2021,MN,729334,3883,8356,40
02/27/2020,RI,0,0,0,0
12/13/2021,SC,933394,832,14435,2
09/02/2020,OR,27075,129,468,3
03/19/2020,FSM,0,0,0,0
05/24/2020,RI,13009,112,609,11
10/31/2021,DC,64240,0,1190,0
06/17/2020,DC,9847,29,523,3
12/14/2021,AZ,1320748,2168,23243,203
08/23/2021,VA,744187,2473,11693,7
03/24/2022,AZ,1997037,0,28883,0
04/04/2020,OR,999,100,26,4
03/10/2021,WY,55014,42,691,0
04/24/2020,OR,2177,50,86,3
03/31/2022,RI,343338,245,3522,0
04/15/2020,MN,1862,53,90,3
12/23/2020,LA,293934,2974,7226,68
10/24/2020,RI,29028,419,1182,6
01/01/2021,FSM,0,0,0,0
05/22/2021,VA,673029,236,11106,9
02/27/2020,VA,0,0,0,0
10/19/2020,KY,92055,647,1806,22
07/05/2020,FSM,0,0,0,0
12/06/2020,NJ,402782,6602,17321,15
05/19/2021,FSM,1,0,0,0
02/28/2020,FSM,0,0,0,0
12/08/2020,AZ,378440,12317,6973,23
07/25/2020,AZ,160087,3741,3286,144
04/10/2020,SC,2897,251,65,10
07/02/2021,DC,49378,16,1141,0
11/12/2020,SC,191081,1349,4079,14
11/25/2021,FSM,7,0,0,0
08/14/2020,SC,106948,1055,2181,42
03/25/2021,NJ,881882,3946,24330,38
08/08/2021,WY,66835,191,786,0
04/13/2021,OR,171398,548,2446,5
02/10/2020,AZ,1,0,0,0
03/10/2021,RI,123093,333,2551,2
01/13/2021,VA,417839,5294,5626,74
05/18/2020,WY,766,12,10,2
02/25/2022,FSM,7,0,0,0
03/17/2020,WY,11,8,0,0
08/31/2020,VA,121615,1021,2612,32
10/24/2021,WY,100174,0,1149,0
03/01/2022,FSM,7,0,0,0
02/19/2020,MN,0,0,0,0
03/18/2021,KY,422273,628,7260,14
04/05/2020,AZ,2269,250,64,12
11/27/2021,SC,918223,584,14228,0
10/03/2020,RI,24083,159,1118,1
08/26/2020,SC,117523,1027,2531,22
06/23/2020,LA,51595,1356,3134,17
06/13/2021,WY,61194,40,725,0
04/08/2021,LA,448104,449,10200,15
08/30/2021,LA,687224,2476,12491,44
02/05/2020,LA,0,0,0,0
12/31/2021,RI,222599,3806,3074,8
07/11/2021,DC,49501,23,1143,0
06/13/2021,SC,595794,199,9787,6
04/02/2020,OR,826,90,21,3
04/29/2020,RI,6736,293,251,12
01/18/2022,AZ,1645694,23836,25395,183
10/01/2021,KY,705598,4043,10650,49
03/21/2022,WY,155907,0,1769,0
01/21/2021,SC,424863,4918,6388,47
09/21/2021,RI,161172,342,2815,1
02/20/2020,RI,0,0,0,0
07/12/2021,AZ,901561,122,18035,2
02/25/2022,WY,154909,112,1718,0
11/21/2021,OR,384062,0,4914,0
01/05/2022,WY,118098,709,1572,0
02/13/2021,RI,115299,344,2321,36
01/11/2022,LA,949941,12494,15102,29
11/02/2021,FSM,7,0,0,0
10/19/2021,OR,353368,1342,4226,41
01/22/2021,KY,348113,3582,5902,39
10/18/2021,DC,63305,111,1184,1
03/29/2021,NJ,900273,3621,24404,15
07/05/2020,SC,44960,1842,814,18
09/09/2021,WY,79830,533,879,0
02/05/2020,RI,0,0,0,0
01/28/2022,SC,1365578,12089,15293,82
09/03/2021,RI,155385,335,2772,1
11/28/2020,FSM,0,0,0,0
10/24/2020,AZ,236909,891,5869,4
07/22/2020,RI,17115,67,996,1
12/10/2021,VA,995561,1492,14929,34
02/28/2022,SC,1462812,483,16881,36
02/12/2020,RI,0,0,0,0
02/29/2020,LA,0,0,0,0
05/01/2020,NJ,121205,2552,7538,310
04/26/2020,LA,26832,320,1729,85
11/17/2021,RI,176448,486,2901,1
06/09/2021,RI,144387,35,2721,3
04/22/2020,NJ,95865,3478,5063,310
05/13/2021,MN,591445,1009,7367,19
05/23/2020,WY,813,10,12,0
11/29/2021,VA,969116,4229,14710,54
12/08/2020,MN,359203,3051,4086,22
02/23/2020,LA,0,0,0,0
12/12/2021,FSM,7,0,0,0
07/13/2020,WY,1903,41,21,0
05/27/2020,LA,38602,443,2722,21
12/29/2021,WY,115242,325,1526,0
05/29/2020,VA,43611,1078,1370,12
01/02/2022,SC,999893,11039,14701,29
02/02/2021,AZ,765534,2941,13362,238
03/15/2021,KY,420126,267,7233,13
06/07/2020,SC,14646,522,547,12
07/06/2020,OR,10395,165,215,0
11/23/2020,DC,20290,139,672,2
11/28/2020,KY,181314,2435,3031,40
01/03/2021,LA,321058,5783,7537,49
03/13/2021,WY,55163,0,691,0
11/07/2020,MN,174954,4647,2679,34
06/25/2020,KY,15470,321,652,6
12/20/2021,AZ,1338982,2176,23519,0
12/28/2021,SC,958371,1572,14632,1
06/11/2020,MN,29316,0,1280,0
01/18/2022,RI,300780,2761,3200,12
08/10/2021,VA,713195,2117,11581,3
07/27/2020,DC,11858,78,582,1
07/26/2021,NJ,1034233,521,26579,4
11/10/2021,MN,831669,5265,9049,43
03/12/2022,FSM,7,0,0,0
05/30/2020,NJ,159969,773,11634,103
03/12/2021,OR,159037,393,2319,3
01/01/2021,DC,29252,269,788,2
05/25/2021,LA,469445,1043,10548,13
10/24/2021,SC,894630,883,13594,48
04/02/2022,RI,343580,0,3522,0
03/23/2021,AZ,837869,507,16798,53
03/27/2022,OR,702750,0,7035,0
11/23/2020,AZ,302562,2662,6464,0
08/08/2020,LA,128746,0,4207,0
02/08/2020,FSM,0,0,0,0
03/28/2022,AZ,1997037,0,28883,0
12/24/2021,VA,1057946,8610,15318,24
08/09/2021,RI,148354,98,2743,0
04/13/2021,KY,435865,738,7481,7
12/21/2021,FSM,7,0,0,0
03/13/2021,SC,537530,1044,8835,37
09/06/2020,KY,58597,513,1275,9
01/27/2021,WY,51368,216,596,0
05/06/2021,SC,583273,642,9539,23
05/06/2020,FSM,0,0,0,0
07/04/2020,KY,18138,334,710,7
04/15/2020,OR,1663,30,58,3
02/16/2021,WY,53351,215,662,15
04/04/2022,KY,1316355,682,15028,40
09/08/2020,SC,131041,686,2931,20
03/13/2020,VA,29,0,0,0
02/17/2021,DC,39180,49,985,3
09/20/2020,FSM,0,0,0,0
06/16/2020,KY,13446,238,609,5
10/31/2020,KY,110635,1835,2056,20
08/05/2020,LA,125943,1482,4096,45
02/21/2021,FSM,1,0,0,0
07/29/2021,NJ,1037052,1077,26590,1
01/19/2022,WY,132145,1592,1601,0
07/23/2020,FSM,0,0,0,0
09/07/2021,AZ,1034790,1982,19053,54
09/09/2021,VA,801827,4479,12036,26
10/07/2020,RI,24570,158,1125,1
10/08/2020,SC,154835,838,3506,30
11/01/2021,WY,103622,696,1174,0
12/18/2020,DC,26104,274,728,3
02/07/2022,SC,1426706,3446,15947,64
01/21/2021,WY,50424,300,550,0
02/27/2022,WY,154909,0,1718,0
04/23/2021,NJ,993414,2834,25328,27
08/24/2020,FSM,0,0,0,0
03/01/2021,KY,410562,347,7043,15
07/19/2020,AZ,143664,2360,2761,31
04/28/2021,RI,140126,332,2667,4
02/25/2020,DC,0,0,0,0
05/25/2021,DC,48803,41,1130,0
09/21/2021,WY,86052,553,955,37
12/14/2020,OR,95010,1157,1161,6
07/08/2021,WY,62865,128,751,0
09/29/2021,VA,866776,3131,12750,53
12/01/2020,FSM,0,0,0,0
09/12/2020,SC,134126,1168,3017,14
07/08/2020,MN,40136,1003,1528,14
02/17/2021,OR,151257,382,2143,5
07/30/2020,FSM,0,0,0,0
09/10/2021,OR,296825,2433,3414,20
11/25/2020,DC,20516,107,677,4
01/17/2022,SC,1220478,16707,15042,7
09/16/2021,RI,159497,331,2809,1
10/16/2021,KY,732973,1411,11281,35
07/08/2020,AZ,108643,3521,1963,36
07/18/2020,DC,11194,79,578,1
08/03/2020,RI,18231,40,1009,2
06/27/2021,RI,144755,20,2727,0
03/07/2020,KY,2,2,0,0
12/22/2021,VA,1040581,6474,15258,34
08/01/2020,MN,55947,759,1654,8
06/16/2020,VA,55775,444,1583,13
04/11/2020,RI,2192,337,56,7
08/18/2020,NJ,191099,382,15925,9
08/25/2020,DC,13684,45,604,0
10/02/2021,FSM,7,0,0,0
04/13/2020,FSM,0,0,0,0
12/12/2021,SC,932562,1150,14433,11
06/18/2020,VA,56793,555,1602,16
11/02/2020,SC,179854,1457,3936,1
08/25/2020,MN,71236,529,1842,14
09/08/2021,AZ,1037012,2222,19079,26
01/21/2021,DC,34612,209,864,1
10/26/2021,FSM,7,0,0,0
10/29/2021,KY,747564,1189,11610,19
02/13/2022,WY,152581,0,1667,0
12/21/2020,LA,287261,1116,7107,65
05/27/2020,VA,41401,1152,1338,57
07/30/2021,MN,612701,700,7761,5
09/28/2021,MN,706158,6192,8212,21
09/08/2020,VA,129289,882,2697,11
10/08/2020,VA,156649,1114,3344,16
08/09/2020,SC,102177,1241,2006,46
09/23/2021,SC,842035,3249,12003,44
08/18/2021,OR,247866,2108,2975,11
07/28/2020,DC,11945,87,583,1
10/16/2020,DC,16255,89,641,3
